No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1321,carbamazepine,5.477121255,298-46-4,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,8,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1322,catechol,5.577795101,120-80-9,C1=CC=C(C(=C1)O)O,7,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1323,catechol,5.577795101,120-80-9,C1=CC=C(C(=C1)O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1324,cetirizine,5.230448921,83881-51-0,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,7,,10.1016/j.watres.2016.02.020,halogeneted,Halogenated organics
1325,cetirizine,5.230449,1219803-84-5,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,7,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
1326,chloro benzene,-0.124938737,108-90-7,C1=CC=C(C=C1)Cl,,,10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1327,chloro benzene,-0.124938737,108-90-7,C1=CC=C(C=C1)Cl,2,,10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1328,chloro-methyl-isothiazolinone,0.963787827,26172-55-4​,O=C1N(C)SC(Cl)=C1,,,10.1016/j.jhazmat.2019.121898,"sulfide, disulfide",Sulfur-containing organics
1329,chloro-methyl-isothiazolinone,0.963788,96118-96-6,CC1=NS[C@@H](Cl)C1=O,,,https://doi.org/10.1016/j.jece.2024.112473,"sulfide, disulfide",Sulfur-containing organics
1330,chlorophene,3.492077297,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,7,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1331,chlorophene,3.469822016,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,4,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1332,chlorophene,3.972665592,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,8,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1333,chlorophene,3.50242712,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,5,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1334,chlorophene,3.222716471,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,3,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1335,chlorophene,3.498310554,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,6,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1336,chlorophene,5.260071388,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,11,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1337,chlorophene,4.411619706,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,9,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1338,chlorophene,5.204119983,120-32-1,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,10,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1339,chlortetracycline,7.230224,51209-76-8,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,7,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1340,chlortetracycline,7.230224461,57-62-5,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,7,,10.1016/j.scitotenv.2020.136816,diol,Polyfunctional / highly functionalized
1341,chrysene,4.041392685,218-01-9,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,,,10.1080/01919510490507766,cyclo,Aromatic & PAHs
1342,cinnamic acid,4.875061263,140-10-3,C1=CC=C(C=C1)/C=C/C(=O)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1343,cinnamic acid,5.149,2734410-01-4,O=C(O)/C=C/c1ccccc1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1344,cinnamic acid,5.597315859,140-10-3,C1=CC=C(C=C1)/C=C/C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1345,cinnamic acid,5.949390007,140-10-3,C1=CC=C(C=C1)/C=C/C(=O)O,7,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1346,cinnamic acid (anion),5.829482,4151-45-5​,O=C([O-])/C=C/C1=CC=CC=C1,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1347,ciprofloxacin,4.499340707,85721-33-1,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,7,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1348,ciprofloxacin,5.113943352,85721-33-1,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,8,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1349,ciprofloxacin,4.499340707,85721-33-1,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1350,"cis-1,2-Dichloroethylene",2.491361694,156-59-2,C(=C\Cl)\Cl,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1351,"cis-1,2-Dichloroethylene",2.491361694,156-59-2,C(=C\Cl)\Cl,2,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1352,"cis-1,4-dichloro-2-butene",4.278753601,1476-11-5,C(/C=C\CCl)Cl,2.3,,https://doi.org/10.1021/acs.est.4c07119,alkane,Aliphatic hydrocarbons
1353,"cis-2-buten-1,4-dial",3.477121255,6117-80-2,OC/C=C\CO,2.3,,https://doi.org/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
1354,"cis-2-buten-1,4-diol",5.531478917,1576-95-0,C(/C=C\CO)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1355,cis-ClCHCHCl,2.491361694, 156-59-2,Cl/C=C\Cl,2,,NIST,halogeneted,Halogenated organics
1356,cis-ClCHCHCl,2.903089987, 156-59-2,Cl/C=C\Cl,2,,NIST,halogeneted,Halogenated organics
1357,"cis-D1chloroethylene,I",2.903089987,156-59-2,Cl/C=C\Cl,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1358,cis-HO2CCHCHCO2-,3.0,18610-40-7,O=C([O-])/C=C/C(=O)[O-],2,,NIST,halogeneted,Halogenated organics
1359,cis-cis-muconic acid,4.512653,1119-73-9,O=C(O)/C=C\C=C/C(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1360,clofibric acid,3.7,882-09-7,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,7,,10.1016/j.watres.2013.08.025,alcohol,Oxygenated organics
1361,cyanazine,0.86569606,21725-46-2,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,7,,10.1080/01919519408552499,alkane,Aliphatic hydrocarbons
1362,cyanazine,0.409933123,21725-46-2,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,5,,10.1080/01919519408552499,alkane,Aliphatic hydrocarbons
1363,cyclohexane,-2.045757491,110-82-7,C1CCCCC1,,,doi.org/10.1016/j.watres.2012.06.006,benzene,Aromatic & PAHs
1364,cyclohexanemethylamine,4.851258349,3218/2/8,C1CCC(CC1)CN,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1365,cyclohexene,6.34,110-83-8,C1CCC=CC1,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
1366,cyclohexylamine,4.69019608,1460-16-8,C1CCC(CC1)N,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1367,cyclophosphamide,0.36794902,50-18-0,C1CNP(=O)(OC1)N(CCCl)CCCl,,,10.1111/j.1747-6593.2009.00169.x,phosphorus,Phosphorus-containing organics
1368,cyclophosphamide,0.51851394,50-18-0,C1CNP(=O)(OC1)N(CCCl)CCCl,8.1,,10.1111/j.1747-6593.2009.00169.x,phosphorus,Phosphorus-containing organics
1369,cysteine,6.64,3374-22-9,C([C@@H](C(=O)O)N)S,7,,10.1016/j.scitotenv.2020.136816,"sulfide, disulfide",Sulfur-containing organics
1370,cystine,3.48,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,7,,10.1016/j.scitotenv.2020.136816,"sulfide, disulfide",Sulfur-containing organics
1371,deethylatrazine,-0.732986947,6190-65-4,CC(C)NC1=NC(=NC(=N1)N)Cl,,,10.1021/es990724e,alkane,Aliphatic hydrocarbons
1372,dichlorvos,2.138000995,62-73-7,COP(=O)(OC)OC=C(Cl)Cl,,,10.1016/j.seppur.2017.09.069,alcohol,Oxygenated organics
1373,diclofenac,5.975651231,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,7,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1374,diclofenac,5.975651231,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,8,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1375,dihydrofolate,5.23,4033-27-6,C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,7.5,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1376,dimethoate,0.568202,1219794-81-6,CNC(=O)CSP(=S)(OC)OC,,,https://doi.org/10.1016/j.jece.2024.112473,"sulfide, disulfide",Sulfur-containing organics
1377,dimethyl phthalate,0.32,131-11-3,COC(=O)C1=CC=CC=C1C(=O)OC,7,,10.1016/j.jhazmat.2011.08.054,diol,Polyfunctional / highly functionalized
1378,dimethyl sulfoxide,-0.380697924,67-68-5,CS(=O)C,,,10.1016/j.scitotenv.2020.136816,"sulfide, disulfide",Sulfur-containing organics
1379,dimethyl sulfoxide,0.91,67-68-5,CS(=O)C,7,,10.1016/j.scitotenv.2020.136816,"sulfide, disulfide",Sulfur-containing organics
1380,dimethylamine,7.301029996,124-40-3,CNC,5.5,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1381,dimethylamine,3.579783597,124-40-3,CNC,7,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1382,dimethylamine,4.579783597,124-40-3,CNC,8,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1383,dimethylchloramine,3.278753601,1585-74-6,CN(C)Cl,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1384,dimethylethanolamine,7.041392685,108-01-0,CN(C)CCO,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1385,dimetridazole,2.52,551-92-8,CC1=NC=C(N1C)[N+](=O)[O-],7,,10.1016/j.scitotenv.2020.136816,alkane,Aliphatic hydrocarbons
1386,doxycycline,5.9,17086-28-1,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,7,,10.1016/j.scitotenv.2020.136816,diol,Polyfunctional / highly functionalized
1387,doxycycline,5.9,1902958-13-7,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,7,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1388,enrofloxacin,5.226731089,93106-60-6,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,7,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1389,enrofloxacin,5.226731089,93106-60-6,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1390,enrofloxacin,5.72427587,93106-60-6,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,8,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1391,equilenin,7.0,517-09-9,C[C@]12CCC3=C([C@@H]1CCC2=O)C=CC4=C3C=CC(=C4)O,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
1392,estriol-dissociated,9.58995,1417721-33-5,C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1393,estriol-non-dissociated,6.532864116,50-27-1,O[C@@H]1[C@]2(C)[C@](C[C@H]1O)([H])[C@]3([H])CCC4=C(C=CC(O)=C4)[C@]([H])3CC2,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1394,estrone,5.97,53-16-7,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,7,,10.1002/ep.12306,halogeneted,Halogenated organics
1395,estrone,5.992995098,53-16-7,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,8,,10.1002/ep.12306,halogeneted,Halogenated organics
1396,estrone-dissociated,9.627366,9026/6/6,C[C@]12CC[C@@H]3c4ccc([O-])cc4CC[C@H]3[C@@H]1CCC2=O,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1397,ethene,5.255272505,54509-73-8,C=C,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1398,ethyl N-piperazine arboxylate,6.041392685,120-43-4,O=C(OCC)N1CCNCC1,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1399,ethyl N-piperazine arboxylate,6.041393,438613-48-0,CCOC(=O)N1CCNCC1,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
1400,ethyl benzene,1.146128036,100-41-4,CCC1=CC=CC=C1,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
1401,ethyl-t-butyl-ether,-0.105130343,637-92-3,CC(C)(C)OCC,,,10.1016/j.molcata.2014.02.014,alcohol,Oxygenated organics
1402,ethyl-t-butyl-ether,-0.10513,69775-79-7,C=C1[C@]23[C@]45O[C@@]42[C@@]153,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1403,ethylparaben,2.556302501,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,2,,10.1016/j.scitotenv.2020.136816,alcohol,Oxygenated organics
1404,ethylparaben,6.38,35285-68-8,CCOC(=O)c1ccc(O)cc1,7,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
1405,ethylparaben,5.531478917,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,6,,10.1016/j.scitotenv.2020.136816,alcohol,Oxygenated organics
1406,ethylparaben,9.068185862,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,12,,10.1016/j.scitotenv.2020.136816,alcohol,Oxygenated organics
1407,ethylparaben,6.38,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,7,,10.1016/j.scitotenv.2020.136816,alcohol,Oxygenated organics
1408,fexofenadine,3.954243,1215900-18-7,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1409,fexofenadine,3.954242509,83799-24-0,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,7,,10.1016/j.watres.2016.02.020,diol,Polyfunctional / highly functionalized
1410,fumaric acid,3.880813592,110-17-8,C(=C/C(=O)O)\C(=O)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1411,fumaric acid,4.176091259,110-17-8,C(=C/C(=O)O)\C(=O)O,3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1412,fumaric acid,5.113943352,110-17-8,C(=C/C(=O)O)\C(=O)O,7,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1413,fumaric acid,3.929418926,110-17-8,C(=C/C(=O)O)\C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1414,fumaric acid,4.176091259,110-17-8,C(=C/C(=O)O)\C(=O)O,3,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1415,fumaric acid,5.113943352,110-17-8,C(=C/C(=O)O)\C(=O)O,7,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1416,galaxolide,2.15,1222-05-5,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,7,,10.1016/j.scitotenv.2020.136816,alcohol,Oxygenated organics
1417,gemfibrozil,4.889933569,25812-30-0,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,7,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1418,gemfibrozil,4.889933569,25812-30-0,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1419,gentisic acid,6.39,490-79-9,C1=CC(=C(C=C1O)C(=O)O)O,7,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1420,glutathione,6.4,128960-77-0,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,7,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1421,glutathione,1.759667845,128960-77-0,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
1422,glycine,5.322219295,56-40-6,C(C(=O)O)N,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1423,hydrochlorothiazide,4.319709463,23141-82-4,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,7,,10.1016/j.scitotenv.2020.136816,"sulfide, disulfide",Sulfur-containing organics
1424,ifosfamide,0.841984805,3778-73-2,C1CN(P(=O)(OC1)NCCCl)CCCl,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1425,imidacloprid,1.038223,2484171-01-7,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,2,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
1426,imidacloprid,1.038222638,105827-78-9,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,2,,10.1080/09593330.2018.1439105,halogeneted,Halogenated organics
1427,iminodiacetic acid,6.447158031,142-73-4,C(C(=O)O)NCC(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1428,indole,2.348772,86691-38-5,c1ccc2[nH]ccc2c1,2,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
1429,indole,2.348772014,120-72-9,C1=CC=C2C(=C1)C=CN2,2,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1430,indomethacin,5.841753159,74252-25-8,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,,,10.1016/j.jhazmat.2016.05.023,alcohol,Oxygenated organics
1431,iosleucine,4.748188027,73-32-5​ ,CCC([C@@H](C(O)=O)N)C,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1432,irgarol,2.703291378,28159-98-0,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,,,doi.org/10.1016/j.watres.2012.06.006,"sulfide, disulfide",Sulfur-containing organics
1433,isopropyl benzene,1.041392685,68936-98-1,CC(C)C1=CC=CC=C1,,,10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
1434,isopropyl benzene,1.041392685,68936-98-1,CC(C)C1=CC=CC=C1,2,,10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
1435,"l, l-D1chloroethylene",2.041392685,75-35-4,C=C(Cl)Cl,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1436,l-Hexene-3-ol,5.0,4798-44-1,C=CC(O)CCC,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1437,l-Hexene-4-ol,5.26,5729-65-7,C=CC[C@@H](O)CC,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1438,leuine,4.72427587,61-90-5,N[C@@H](CC(C)C)C(O)=O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1439,levofloxacin,4.77815125,100986-85-4,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,7.2,,10.1016/j.chemosphere.2017.12.079,alcohol,Oxygenated organics
1440,levofloxacin,5.311753861,100986-85-4,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,7.1,,10.1016/j.chemosphere.2017.12.079,alcohol,Oxygenated organics
1441,levonorgestrel,3.154423973,797-63-7,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,8.1,,10.1016/j.watres.2009.07.031,alkane,Aliphatic hydrocarbons
1442,linoleic acids,4.0,60-33-3,CCCCC/C=C\C/C=C\CCCCCCCC(O)=O,,,10.1139/s05-031,alkane,Aliphatic hydrocarbons
1443,m-Chloronitrobenzene,-1.41,89749-36-0,O=[N+]([O-])c1cccc(Cl)c1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1444,m-Cresol purple,0.1555,2303/1/7,CC1=C(C=CC(=C1)O)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C=C4)O)C,,,10.1016/j.chemosphere.2014.05.068,diol,Polyfunctional / highly functionalized
1445,m-Cresol purple,0.1555,62625-31-4,Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,,,https://doi.org/10.1016/j.jece.2024.112473,"sulfide, disulfide",Sulfur-containing organics
1446,m-Dichlorobenzene,-0.244125144,541-73-1,C1=CC(=CC(=C1)Cl)Cl,2,,10.1016/0043-1354(91)90155-J,halogeneted,Halogenated organics
1447,m-Dichlorobenzene,-0.24413,541-73-1,Clc1cccc(Cl)c1,2,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1448,m-Dichlorobenzene,-0.244125144,541-73-1,C1=CC(=CC(=C1)Cl)Cl,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1449,m-Xylene,1.973127854,108-38-3,CC1=CC(=CC=C1)C,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
1450,m-xylene,1.973127854,108-38-3,CC1=CC(=CC=C1)C,2,,10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
1451,m-xylene,1.973127854,108-38-3,CC1=CC(=CC=C1)C,,,10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
1452,maleic acid,3.342422681,110-16-7,C(=C\C(=O)O)\C(=O)O,6,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1453,maleic acid,3.716003344,110-16-7,C(=C\C(=O)O)\C(=O)O,7.8,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1454,maleic acid,3.073064018,110-16-7,C(=C\C(=O)O)\C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1455,maleic acid,2.986771734,110-16-7,C(=C\C(=O)O)\C(=O)O,1.7,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1456,maleic acid,3.204119983,110-16-7,C(=C\C(=O)O)\C(=O)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1457,maleic acid,3.342422681,110-16-7,C(=C\C(=O)O)\C(=O)O,3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1458,maleic acid,3.69019608,110-16-7,C(=C\C(=O)O)\C(=O)O,7,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1459,maleic acid,3.716003344,110-16-7,C(=C\C(=O)O)\C(=O)O,7.8,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1460,maleic acid,3.69019608,110-16-7,C(=C\C(=O)O)\C(=O)O,7,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1461,maleic acid,3.568201724,110-16-7,C(=C\C(=O)O)\C(=O)O,6,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1462,maleic acid,2.301029996,110-16-7,C(=C\C(=O)O)\C(=O)O,3,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1463,maleic acid,2.986771734,110-16-7,C(=C\C(=O)O)\C(=O)O,1.7,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
1464,maleimide,3.62324929,541-59-3,C1=CC(=O)NC1=O,7,,10.1039/C9EW01078E,cyclo,Aromatic & PAHs
1465,mecoprop,1.088029718,7085-19-0,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,2,,10.1080/01919519208552274,alcohol,Oxygenated organics
1466,mecoprop,2.05,7085-19-0,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,7,,10.1080/01919519208552274,alcohol,Oxygenated organics
1467,mecoprop,1.08803,37341-10-9,Cc1cc(Cl)ccc1O[C@@H](C)C(=O)O,2,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1468,mecoprop,2.05,37341-10-9,Cc1cc(Cl)ccc1O[C@@H](C)C(=O)O,7,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
1469,medroxyprogesterone,2.73,2128317-86-0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,7.1,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1470,medroxyprogesterone,2.746634,2128317-86-0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,8.1,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1471,medroxyprogesterone,2.73,520-85-4,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,7.1,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
