No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
119,"1,2,3-trichloro-4-methylbenzene",9.397940009,21472-86-6,Cc1ccc(Cl)c(Cl)c1Cl,,,https://doi.org/10.1021/acs.est.1c04377,benzene,Aromatic & PAHs
120,"1,2,3-trifluorobenzene",9.568201724,1489-53-8,C1=CC(=C(C(=C1)F)F)F,,,https://doi.org/10.1021/acsestengg.5c00469,halogeneted,Halogenated organics
121,"1,2,3-trifluorobenzene",9.57,1489-53-8,Fc1cccc(F)c1F,7.0,25.0,,benzene,Aromatic & PAHs
122,"1,2,3-trimethoxybenzene",9.84509804,634-36-6,COC1=C(C(=CC=C1)OC)OC,,,https://doi.org/10.1021/acsestengg.5c00437,diol,Polyfunctional / highly functionalized
123,"1,2,3-trimethoxybenzene",9.85,634-36-6,COc1cccc(OC)c1OC,6.5,25.0,"Sehested et al., 1975",diol,Polyfunctional / highly functionalized
124,"1,2,3-trimethyl benzene",9.84509804,526-73-8,CC1=C(C(=CC=C1)C)C,,,https://doi.org/10.1021/acsestengg.5c00448,alkane,Aliphatic hydrocarbons
125,"1,2,3-trimethyl benzene",9.85,2672-57-3,Cc1cccc(C)c1C,7.0,25.0,NIST,benzene,Aromatic & PAHs
126,"1,2,4,5-Tetramethoxybenzene",9.84509804,86489-89-6,COc1cc(OC)c(OC)cc1OC,,,https://doi.org/10.1021/acs.est.1c04811,diol,Polyfunctional / highly functionalized
127,"1,2,4,5-Tetramethylbenzene",9.84509804,68018-25-7,Cc1cc(C)c(C)cc1C,,,https://doi.org/10.1021/acs.est.1c04424,benzene,Aromatic & PAHs
128,"1,2,4,5-tetramethoxy benzene",9.85,54812-43-0,COc1cc(OC)c(OC)cc1OC,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
129,"1,2,4,5-tetramethoxy benzene",9.84509804,2441-46-5,COC1=CC(=C(C=C1OC)OC)OC,,,https://doi.org/10.1021/acsestengg.5c00459,diol,Polyfunctional / highly functionalized
130,"1,2,4,5-tetramethyl benzene",9.84509804,95-93-2,CC1=CC(=C(C=C1C)C)C,,,https://doi.org/10.1021/acsestengg.5c00458,alkane,Aliphatic hydrocarbons
131,"1,2,4,5-tetramethylbenzen",9.85,142633-71-4,Cc1cc(C)c(C)cc1C,7.0,25.0,"Sehested et al., 1975",benzene,Aromatic & PAHs
132,"1,2,4-Trifluorobenzene",9.591064607,367-23-7,Fc1ccc(F)c(F)c1,,,https://doi.org/10.1021/acs.est.1c04878,benzene,Aromatic & PAHs
133,"1,2,4-Trimethoxybenzene",9.908485019,23149-34-0,COc1ccc(OC)c(OC)c1,,,https://doi.org/10.1021/acs.est.1c05475,alcohol,Oxygenated organics
134,"1,2,4-Trimethylbenzene",9.792391689,95-63-6,Cc1ccc(C)c(C)c1,,,https://doi.org/10.1021/acs.est.1c04425,benzene,Aromatic & PAHs
135,"1,2,4-trichlorobenzene",9.783188691,2199-72-6,Clc1ccc(Cl)c(Cl)c1,,,https://doi.org/10.1021/acs.est.1c04808,benzene,Aromatic & PAHs
136,"1,2,4-trifluorobenzene",9.591064607,367-23-7,C1=CC(=C(C=C1F)F)F,,,https://doi.org/10.1021/acsestengg.5c00470,halogeneted,Halogenated organics
137,"1,2,4-trifluorobenzene",9.59,367-23-7,Fc1ccc(F)c(F)c1,7.0,25.0,,benzene,Aromatic & PAHs
138,"1,2,4-trihydroxybenzene",9.93,533-73-3,Oc1ccc(O)c(O)c1,7.0,25.0,"Oturan et al., 2000",alcohol,Oxygenated organics
139,"1,2,4-trihydroxybenzene",9.934498451,533-73-3,C1=CC(=C(C=C1O)O)O,,,https://doi.org/10.1021/acsestengg.5c00464,halogeneted,Halogenated organics
140,"1,2,4-trimethoxybenzene",9.79,23149-34-0,COc1ccc(OC)c(OC)c1,6.5,25.0,"Sehested et al., 1975",alcohol,Oxygenated organics
141,"1,2,4-trimethoxybenzene",9.792391689,135-77-3,COC1=CC(=C(C=C1)OC)OC,,,https://doi.org/10.1021/acsestengg.5c00438,diol,Polyfunctional / highly functionalized
142,"1,2,4-trimethyl benzene",9.792391689,95-63-6,CC1=CC(=C(C=C1)C)C,,,https://doi.org/10.1021/acsestengg.5c00449,alkane,Aliphatic hydrocarbons
143,"1,2,4-trimethyl-benzene",9.79,60368-03-8,Cc1ccc(C)c(C)c1,7.0,25.0,NIST,benzene,Aromatic & PAHs
144,"1,2-Dibromo-3-chloropropane",8.51054501,2483735-98-2,ClCC(Br)CBr,,,https://doi.org/10.1021/acs.est.1c05348,halogeneted,Halogenated organics
145,"1,2-Dibromobenzene",9.361727836,1643577-34-7,Brc1ccccc1Br,,,https://doi.org/10.1021/acs.est.1c04951,benzene,Aromatic & PAHs
146,"1,2-Dibromobenzene",9.361727836,583-53-9,C1=CC=C(C(=C1)Br)Br,,,https://doi.org/10.1021/acsestengg.5c00563,halogeneted,Halogenated organics
147,"1,2-Dibromopropapne",8.826074803,61579-57-5,CC(Br)CBr,,,https://doi.org/10.1021/acs.est.1c04800,alkane,Aliphatic hydrocarbons
148,"1,2-Dichlorobenzene",9.397940009,1092840-89-5,Clc1ccccc1Cl,,,https://doi.org/10.1021/acs.est.1c04381,benzene,Aromatic & PAHs
149,"1,2-Dichloroethene",9.698970004,52646-80-7,Cl\C=C\Cl,,,https://doi.org/10.1021/acs.est.1c04950,halogeneted,Halogenated organics
150,"1,2-Dichloroethylene",9.579783597,540-59-0,ClC=CCl,,,https://doi.org/10.1021/acs.est.1c04920,halogeneted,Halogenated organics
151,"1,2-Dichloropropane",8.579783597,82109-95-3,CC(Cl)CCl,,,https://doi.org/10.1021/acs.est.1c05162,alkane,Aliphatic hydrocarbons
152,"1,2-Diethoxyethene",9.361727836,26349-94-0,CCOC=COCC,,,https://doi.org/10.1021/acs.est.1c05169,diol,Polyfunctional / highly functionalized
153,"1,2-Difluorobenzene",9.875061263,2432848-73-0,Fc1ccccc1F,,,https://doi.org/10.1021/acs.est.1c05696,benzene,Aromatic & PAHs
154,"1,2-Dimethoxybenzene",9.716003344,126840-15-1,COc1ccccc1OC,,,https://doi.org/10.1021/acs.est.1c04391,diol,Polyfunctional / highly functionalized
155,"1,2-Dimethoxyethane",9.204119983,18346-57-1,COCCOC,,,https://doi.org/10.1021/acs.est.1c05319,diol,Polyfunctional / highly functionalized
156,"1,2-Dimethylbenzene",9.826074803,2649055-29-6,Cc1ccccc1C,,,https://doi.org/10.1021/acs.est.1c05155,benzene,Aromatic & PAHs
157,"1,2-Dimethylindole",10.0,40801-93-2,Cc1cc2ccccc2n1C,,,https://doi.org/10.1021/acs.est.1c05245,benzene,Aromatic & PAHs
158,"1,2-benzenedicarboxylate ion",9.77,1234382-33-2,O=C([O-])c1ccccc1C(=O)[O-],9.2,25.0,NIST,benzene,Aromatic & PAHs
159,"1,2-benzenediol",10.04,91201-66-0,Oc1ccccc1O,9.0,25.0,"Savel'eva et al., 1972",alcohol,Oxygenated organics
160,"1,2-benzenediol",10.04139269,120-80-9,C1=CC=C(C(=C1)O)O,,,https://doi.org/10.1021/acsestengg.5c00409,halogeneted,Halogenated organics
161,"1,2-cyclohexylenedinitriloacetic acid",10.08,90199-97-6,O=C(O)CN(CC(=O)O)[C@H]1CCCC[C@@H]1N(CC(=O)O)CC(=O)O,0.0,25.0,NIST,diol,Polyfunctional / highly functionalized
162,"1,2-di(furan-2-yl)-2-hydroxyethanone",10.11394335,2768-60-7,OC(c1occc1)C(=O)c2occc2,,,https://doi.org/10.1021/acs.est.1c05589,diol,Polyfunctional / highly functionalized
163,"1,2-dibromo ethane",8.414973348,106-93-4,C(CBr)Br,,,https://doi.org/10.1021/acsestengg.5c00233,halogeneted,Halogenated organics
164,"1,2-dibromo-3-chloropropane",8.74,2483735-98-2,ClCC(Br)CBr,2.7,25.0,NIST,halogeneted,Halogenated organics
165,"1,2-dibromo-benzene",9.36,130996-04-2,Brc1ccccc1Br,7.0,25.0,NIST,benzene,Aromatic & PAHs
166,"1,2-dibromoethane",8.41,126266-42-0,C(CBr)Br,7.0,25.0,"Lal and Mahal, 1992",halogeneted,Halogenated organics
167,"1,2-dibromoethyne",8.414973348,624-61-3,BrCCBr,,,https://doi.org/10.1021/acs.est.1c04429,halogeneted,Halogenated organics
168,"1,2-dibromopropapne",8.83,61579-57-5,CC(Br)CBr,7.0,25.0,Zhong et al.,alkane,Aliphatic hydrocarbons
169,"1,2-dichloro ethane",8.301029996,107-06-2,C(CCl)Cl,,,https://doi.org/10.1021/acsestengg.5c00235,alkane,Aliphatic hydrocarbons
170,"1,2-dichloro propane",8.602059991,78-87-5,CC(CCl)Cl,,,https://doi.org/10.1021/acsestengg.5c00244,alkane,Aliphatic hydrocarbons
171,"1,2-dichloro-3-bromopropane",8.86,16141-13-2,ClCC(Cl)CBr,2.8,24.0,"Haag and Yao, 1992",halogeneted,Halogenated organics
172,"1,2-dichloro-3-bromopropane",8.86332286,33037-07-9,C(C(CBr)Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00242,alkane,Aliphatic hydrocarbons
173,"1,2-dichloro-4-methylbenzene",9.230448921,2160-24-9,Cc1ccc(Cl)c(Cl)c1,,,https://doi.org/10.1021/acs.est.1c04441,benzene,Aromatic & PAHs
174,"1,2-dichlorobenzene",9.51,1092840-89-5,Clc1ccccc1Cl,7.0,25.0,"Merga et al., 1994",benzene,Aromatic & PAHs
175,"1,2-dichlorobenzene",9.59,1092840-89-5,Clc1ccccc1Cl,3.5,25.0,"Kochany and Bolton, 1992",benzene,Aromatic & PAHs
176,"1,2-dichlorobenzene",9.602059991,95-50-1,C1=CC=C(C(=C1)Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00406,halogeneted,Halogenated organics
177,"1,2-dichloroethane",8.9,67924-06-5,C(CCl)Cl,6.5,25.0,Getoff 1990,alkane,Aliphatic hydrocarbons
178,"1,2-dichloroethane",8.3,67924-06-5,C(CCl)Cl,7.0,25.0,"Lat et al., 1988",alkane,Aliphatic hydrocarbons
179,"1,2-dichloroethane",8.301029996,67924-06-5,ClCCCl,,,https://doi.org/10.1021/acs.est.1c04682,halogeneted,Halogenated organics
180,"1,2-dichloropropane",8.58,82109-95-3,CC(Cl)CCl,2.8,24.0,"Haag and Yao, 1992",alkane,Aliphatic hydrocarbons
181,"1,2-diethoxyethene",9.36,26349-94-0,CCOC=COCC,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
182,"1,2-dimethoxybenzene",9.72,126840-15-1,COc1ccccc1OC,6.5,25.0,"O'Neill et al., 1975",diol,Polyfunctional / highly functionalized
183,"1,2-dimethoxybenzene",9.716003344,91-16-7,COC1=CC=CC=C1OC,,,https://doi.org/10.1021/acsestengg.5c00424,diol,Polyfunctional / highly functionalized
184,"1,2-dimethylhydrazine",10.15,30260-66-3,CNNC,10.0,25.0,,halogeneted,Halogenated organics
185,"1,2-dimethylhydrazinium ion",8.86,44251-49-2,CN[NH2+]C,3.5,25.0,NIST,halogeneted,Halogenated organics
186,"1,2-dimethylindole",10.0,40801-93-2,Cn1c(C)cc2ccccc12,9.0,25.0,"Iddon et al., 1971",halogeneted,Halogenated organics
187,"1,2-epoxybutane",8.89,30608-62-9,CCC1CO1,9.0,25.0,NIST,alkane,Aliphatic hydrocarbons
188,"1,2-epoxybutane",8.892094603,106-88-7,CCC1CO1,,,https://doi.org/10.1021/acsestengg.5c00349,alkane,Aliphatic hydrocarbons
189,"1,2-epoxypropane",8.397940009,75-56-9,CC1CO1,,,https://doi.org/10.1021/acsestengg.5c00350,alkane,Aliphatic hydrocarbons
190,"1,2-epoxypropane",8.4,5689-75-8,CC1CO1,9.0,25.0,NIST,alkane,Aliphatic hydrocarbons
191,"1,2-propanediol",9.23,4254-16-4,CC(O)CO,7.0,25.0,"Adams et al., 1965",alkane,Aliphatic hydrocarbons
192,"1,2-propanediol(propylene glycol)",9.230448921,57-55-6,CC(CO)O,,,https://doi.org/10.1021/acsestengg.5c00160,alkane,Aliphatic hydrocarbons
193,"1,3,4-Trichlorotoluene",9.397940009,35-98-3,ClCc1ccc(Cl)c(Cl)c1,,,https://doi.org/10.1021/acs.est.1c04889,benzene,Aromatic & PAHs
194,"1,3,4-trichlorotoluene",9.4,35-98-3,ClCc1ccc(Cl)c(Cl)c1,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
195,"1,3,5-Trichloro-2-methoxybenzene",9.710117365,1041509-93-6,COc1c(Cl)cc(Cl)cc1Cl,,,https://doi.org/10.1021/acs.est.1c04348,alcohol,Oxygenated organics
196,"1,3,5-Trifluorobenzene",9.612783857,1702924-02-4,Fc1cc(F)cc(F)c1,,,https://doi.org/10.1021/acs.est.1c04435,benzene,Aromatic & PAHs
197,"1,3,5-Trimethoxybenzene",9.908485019,79173-14-1,COc1cc(OC)cc(OC)c1,,,https://doi.org/10.1021/acs.est.1c04819,alcohol,Oxygenated organics
198,"1,3,5-Trimethylbenzene",9.806179974,1274-07-3,Cc1cc(C)cc(C)c1,,,https://doi.org/10.1021/acs.est.1c04904,benzene,Aromatic & PAHs
199,"1,3,5-Trioxane",9.176091259,246875-75-2,C1OCOCO1,,,https://doi.org/10.1021/acs.est.1c04777,diol,Polyfunctional / highly functionalized
200,"1,3,5-triazine",9.53,10556-98-6,c1ncncn1,7.0,25.0,"Joseph et al., 2000",triazine,Heterocycles
201,"1,3,5-tribromo-2-methoxybenzene",9.57054294,174913-78-1,COc1c(Br)cc(Br)cc1Br,,,https://doi.org/10.1021/acs.est.1c04984,alcohol,Oxygenated organics
202,"1,3,5-trifluorobenzene",9.612783857,372-38-3,C1=C(C=C(C=C1F)F)F,,,https://doi.org/10.1021/acsestengg.5c00468,halogeneted,Halogenated organics
203,"1,3,5-trifluorobenzene",9.61,1702924-02-4,Fc1cc(F)cc(F)c1,7.0,25.0,,benzene,Aromatic & PAHs
204,"1,3,5-trimethoxybenzene",9.908485019,621-23-8,COC1=CC(=CC(=C1)OC)OC,,,https://doi.org/10.1021/acsestengg.5c00439,diol,Polyfunctional / highly functionalized
205,"1,3,5-trimethoxybenzene",9.91,79173-14-1,COc1cc(OC)cc(OC)c1,6.5,25.0,,alcohol,Oxygenated organics
206,"1,3,5-trimethyl benzene (mesithlene)",9.806179974,108-67-8,CC1=CC(=CC(=C1)C)C,,,https://doi.org/10.1021/acsestengg.5c00450,alkane,Aliphatic hydrocarbons
207,"1,3,5-trimethyl-benzene",9.81,22234-62-4,Cc1cc(C)cc(C)c1,7.0,25.0,NIST,benzene,Aromatic & PAHs
208,"1,3,5-trinitro-1,3,5-triazinane",9.041392685,21219-30-7,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c05279,diol,Polyfunctional / highly functionalized
209,"1,3,5-trioxane",9.18,246875-75-2,C1OCOCO1,7.0,25.0,"Eigenberger, 1980",diol,Polyfunctional / highly functionalized
210,"1,3,5-trioxane",9.176091259,110-88-3,C1OCOCO1,,,https://doi.org/10.1021/acsestengg.5c00344,diol,Polyfunctional / highly functionalized
211,"1,3,7-trimethylpurine-2,6-dione",9.838849091,7234-45-9,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,,,https://doi.org/10.1021/acs.est.1c04799,halogeneted,Halogenated organics
212,"1,3-Cyclohexadiene",9.996073654,12108-25-7,C1=CCCC=C1,,,https://doi.org/10.1021/acs.est.1c04387,cyclo,Aromatic & PAHs
213,"1,3-DIBROMOBENZENE",9.278753601,1616983-07-3,Brc1cccc(Br)c1,,,https://doi.org/10.1021/acs.est.1c05144,benzene,Aromatic & PAHs
214,"1,3-DIOXOLANE",9.602059991,850348-64-0,C1COCO1,,,https://doi.org/10.1021/acs.est.1c04807,alcohol,Oxygenated organics
215,"1,3-Dibromobenzene",9.278753601,108-36-1,C1=CC(=CC(=C1)Br)Br,,,https://doi.org/10.1021/acsestengg.5c00564,halogeneted,Halogenated organics
216,"1,3-Dibromopropane",9.612783857,86318-33-4,BrCCCBr,,,https://doi.org/10.1021/acs.est.1c04795,halogeneted,Halogenated organics
217,"1,3-Dichlorobenzene",9.342422681,541-73-1,Clc1cccc(Cl)c1,,,https://doi.org/10.1021/acs.est.1c05365,benzene,Aromatic & PAHs
218,"1,3-Dimethoxybenzene",9.857332496,27598-81-8,COc1cccc(OC)c1,,,https://doi.org/10.1021/acs.est.1c05076,alcohol,Oxygenated organics
219,"1,3-Dimethylbenzene",9.875061263,74724-33-7,Cc1cccc(C)c1,,,https://doi.org/10.1021/acs.est.1c04659,benzene,Aromatic & PAHs
220,"1,3-Dimethylindole",10.04139269,1227268-79-2,Cc1cn(C)c2ccccc12,,,https://doi.org/10.1021/acs.est.1c04554,cyclo,Aromatic & PAHs
221,"1,3-Dimethylthiourea",9.079181246,61805-96-7,CNC(=S)NC,,,https://doi.org/10.1021/acs.est.1c04341,halogeneted,Halogenated organics
222,"1,3-Dimethylurea",9.414973348,96-31-1,CNC(=O)NC,,,https://doi.org/10.1021/acs.est.1c04900,halogeneted,Halogenated organics
223,"1,3-Dimethylxanthine",9.799340549,117490-40-1,Cn1c(=O)c2[nH]cnc2n(C)c1=O,,,https://doi.org/10.1021/acs.est.1c05381,cyclo,Aromatic & PAHs
224,"1,3-Dinitrobenzene",9.041392685,20024-98-0,[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04466,halogeneted,Halogenated organics
225,"1,3-butanediol",9.34,6290/3/5,CC(O)CCO,7.0,25.0,"Adams et al., 1965",alkane,Aliphatic hydrocarbons
226,"1,3-butanediol",9.342422681,107-88-0,CC(CCO)O,,,https://doi.org/10.1021/acsestengg.5c00162,alkane,Aliphatic hydrocarbons
227,"1,3-cyclohexadiene",10.0,12108-25-7,C1CC=CC=C1,7.0,25.0,"Michael and Hart, 1970",cyclo,Aromatic & PAHs
228,"1,3-dibromo-benzene",9.28,219926-41-7,Brc1cccc(Br)c1,7.0,25.0,NIST,benzene,Aromatic & PAHs
229,"1,3-dibromopropane",9.612783857,109-64-8,C(CBr)CBr,,,https://doi.org/10.1021/acsestengg.5c00243,alkane,Aliphatic hydrocarbons
230,"1,3-dibromopropane",9.61,86318-33-4,BrCCCBr,0.0,25.0,Mohan 1993,halogeneted,Halogenated organics
231,"1,3-dichlorobenzene",9.76,541-73-1,Clc1cccc(Cl)c1,3.5,25.0,NIST,benzene,Aromatic & PAHs
232,"1,3-dichlorobenzene",9.755874856,541-73-1,C1=CC(=CC(=C1)Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00407,halogeneted,Halogenated organics
233,"1,3-dichlorobenzene",9.55,541-73-1,Clc1cccc(Cl)c1,7.0,25.0,NIST,benzene,Aromatic & PAHs
234,"1,3-dichlorobenzene",9.7,541-73-1,Clc1cccc(Cl)c1,8.7,25.0,NIST,benzene,Aromatic & PAHs
235,"1,3-dimethoxybenzene",9.86,27598-81-8,COc1cccc(OC)c1,6.5,25.0,"O'Neill et al., 1975",alcohol,Oxygenated organics
236,"1,3-dimethoxybenzene",9.857332496,151-10-0,COC1=CC(=CC=C1)OC,,,https://doi.org/10.1021/acsestengg.5c00425,diol,Polyfunctional / highly functionalized
237,"1,3-dimethyl thiourea",9.079181246,534-13-4,CNC(=S)NC,,,https://doi.org/10.1021/acsestengg.5c00502,halogeneted,Halogenated organics
238,"1,3-dimethyl thiourea",9.08,72620-48-5,CNC(=S)NC,7.0,25.0,Fessenden 1981,halogeneted,Halogenated organics
239,"1,3-dimethyl-7H-purine-2,6-dione",9.799340549,95646-60-9,CN1C(=O)N(C)c2nc[nH]c2C1=O,,,https://doi.org/10.1021/acs.est.1c04656,cyclo,Aromatic & PAHs
240,"1,3-dimethylindole",10.04,1227268-79-2,Cn1cc(C)c2ccccc12,9.0,25.0,"Iddon et al., 1971",halogeneted,Halogenated organics
241,"1,3-dimethyllumichrome",9.85,14684-48-1,Cc1cc2nc3c(=O)n(C)c(=O)n(C)c3nc2cc1C,7.0,25.0,NIST,cyclo,Aromatic & PAHs
242,"1,3-dimethylurea",9.41,96-31-1,CNC(=O)NC,7.0,25.0,Fessenden 1981,halogeneted,Halogenated organics
243,"1,3-dimethylurea",9.414973348,96-31-1,CNC(=O)NC,,,https://doi.org/10.1021/acsestengg.5c00503,halogeneted,Halogenated organics
244,"1,3-dinitrobenzene",9.04,20024-98-0,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
245,"1,3-dioxolane",9.602059991,646-06-0,C1COCO1,,,https://doi.org/10.1021/acsestengg.5c00347,alcohol,Oxygenated organics
246,"1,3-dithiolane-2-thione",10.26,89019-65-8,S=C1SCCS1,7.0,25.0,Zhong et al.,"sulfide, disulfide",Sulfur-containing organics
247,"1,3-propanediol",9.397940009,504-63-2,C(CO)CO,,,https://doi.org/10.1021/acsestengg.5c00161,alkane,Aliphatic hydrocarbons
248,"1,3-propanediol",9.4,86318-32-3,OCCCO,9.0,25.0,Anbar 1966,alcohol,Oxygenated organics
249,"1,4,8,11-tetraazacyclotetradecanecadmium(II) ion",9.85,15158-11-9,C1CNCCNCCCNCCNC1.[Cd+2],7.0,25.0,NIST,cyclo,Aromatic & PAHs
250,"1,4,8,11-tetraazacyclotetradecanezinc(II) ion",9.85,15158-11-9,C1CNCCNCCCNCCNC1.[Zn+2],7.0,25.0,NIST,cyclo,Aromatic & PAHs
251,"1,4-Dibromobutane",9.812913357,1173019-27-6,BrCCCCBr,,,https://doi.org/10.1021/acs.est.1c04776,halogeneted,Halogenated organics
252,"1,4-Dichloro-2-nitrobenzene",9.079181246,1803714-82-0,[O-][N+](=O)c1cc(Cl)ccc1Cl,,,https://doi.org/10.1021/acs.est.1c05187,benzene,Aromatic & PAHs
253,"1,4-Dichlorobenzene",9.73239376,201595-59-7,Clc1ccc(Cl)cc1,,,https://doi.org/10.1021/acs.est.1c05219,benzene,Aromatic & PAHs
254,"1,4-Difluorobenzene",10.0,39422-94-1,Fc1ccc(F)cc1,,,https://doi.org/10.1021/acs.est.1c05057,benzene,Aromatic & PAHs
255,"1,4-Dimethoxybenzene",9.84509804,75626-18-5,COc1ccc(OC)cc1,,,https://doi.org/10.1021/acs.est.1c04434,alcohol,Oxygenated organics
256,"1,4-Dimethylbenzene",9.84509804,1214386-99-8,Cc1ccc(C)cc1,,,https://doi.org/10.1021/acs.est.1c04727,benzene,Aromatic & PAHs
257,"1,4-Dioxane",9.397940009,123799-84-8,C1COCCO1,,,https://doi.org/10.1021/acs.est.1c05204,alcohol,Oxygenated organics
258,"1,4-Dithiane",10.25527251,66393-34-8,C1CSCCS1,,,https://doi.org/10.1021/acs.est.1c05049,"sulfide, disulfide",Sulfur-containing organics
259,"1,4-Pentadien-3-ol",10.0,89898-06-6,C=CC(O)C=C,,,https://doi.org/10.1021/acs.est.1c05398,halogeneted,Halogenated organics
260,"1,4-benzenedicarboxylate ion",9.52,245106-28-9,O=C([O-])c1ccc(C(=O)[O-])cc1,9.0,25.0,NIST,cyclo,Aromatic & PAHs
261,"1,4-benzenediol",10.09,3900-96-7,Oc1ccc(O)cc1,7.0,25.0,Zhong et al.,alcohol,Oxygenated organics
262,"1,4-benzoquinone",9.079181246,106-51-4,C1=CC(=O)C=CC1=O,,,https://doi.org/10.1021/acsestengg.5c00360,cyclo,Aromatic & PAHs
263,"1,4-butanediol",9.51,1261398-94-0,OCCCCO,7.0,25.0,"Adams et al., 1965",alcohol,Oxygenated organics
264,"1,4-butanediol",9.505149978,110-63-4,C(CCO)CO,,,https://doi.org/10.1021/acsestengg.5c00163,alkane,Aliphatic hydrocarbons
265,"1,4-cyclohexadiene",9.886490725,628-41-1,C1C=CCC=C1,,,https://doi.org/10.1021/acsestengg.5c00356,cyclo,Aromatic & PAHs
266,"1,4-cyclohexadiene",9.88592634,71786-20-4,C1=CCC=CC1,,,https://doi.org/10.1021/acs.est.1c04615,cyclo,Aromatic & PAHs
267,"1,4-cyclohexadiene",9.89,71786-20-4,C1C=CCC=C1,7.0,25.0,"Michael and Hart, 1970",cyclo,Aromatic & PAHs
268,"1,4-diaminobutane",8.04,96839-26-8,NCCCCN,7.4,25.0,NIST,halogeneted,Halogenated organics
269,"1,4-diazabicyclo[2.2.2]octane",9.11,49563-87-3,C1CN2CCN1CC2,7.2,25.0,NIST,halogeneted,Halogenated organics
270,"1,4-dibromobutane",9.81,1173019-27-6,BrCCCCBr,0.0,25.0,"Mohan et al., 1993",halogeneted,Halogenated organics
271,"1,4-dichlorobenzene",9.72,201595-59-7,Clc1ccc(Cl)cc1,3.5,25.0,"Kochany and Bolton, 1992",benzene,Aromatic & PAHs
272,"1,4-dichlorobenzene",9.73,201595-59-7,Clc1ccc(Cl)cc1,7.0,25.0,"Kochany and Bolton, 1992",benzene,Aromatic & PAHs
273,"1,4-dichlorobenzene",9.73239376,106-46-7,C1=CC(=CC=C1Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00408,halogeneted,Halogenated organics
274,"1,4-dicyanobenzene",8.892094603,623-26-7,C1=CC(=CC=C1C#N)C#N,,,https://doi.org/10.1021/acsestengg.5c00419,halogeneted,Halogenated organics
275,"1,4-dicyanobenzene",8.89,2256760-63-9,N#Cc1ccc(cc1)C#N,7.0,25.0,"Robinson and Schulte-Frohlinde, 1973",halogeneted,Halogenated organics
276,"1,4-dihydroxy-9,10-anthraquinone",10.11,40498-13-3,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,11.0,25.0,NIST,benzene,Aromatic & PAHs
277,"1,4-dimethoxybenzene",9.85,75626-18-5,COc1ccc(OC)cc1,6.5,25.0,"O'Neill et al., 1975",alcohol,Oxygenated organics
278,"1,4-dimethoxybenzene",9.84509804,150-78-7,COC1=CC=C(C=C1)OC,,,https://doi.org/10.1021/acsestengg.5c00426,diol,Polyfunctional / highly functionalized
279,"1,4-dioxane",9.45,123799-84-8,C1COCCO1,7.0,25.0,"Eigenberger, 1980",alcohol,Oxygenated organics
280,"1,4-dioxane",9.491361694,123-91-1,C1COCCO1,,,https://doi.org/10.1021/acsestengg.5c00342,alcohol,Oxygenated organics
281,"1,4-dioxolane",9.6,949090-01-1,C1COCO1,7.0,25.0,"Eigenberger, 1980",alcohol,Oxygenated organics
282,"1,4-dithiane",10.26,66393-34-8,C1CSCCS1,7.0,25.0,"Asmus et al., 1977","sulfide, disulfide",Sulfur-containing organics
283,"1,4-dithiane",10.25527251,505-29-3,C1CSCCS1,,,https://doi.org/10.1021/acsestengg.5c00343,"sulfide, disulfide",Sulfur-containing organics
284,"1,4-pentadien-3-ol",10.0,89898-06-6,OC(C=C)C=C,7.0,25.0,Simic 1973,alcohol,Oxygenated organics
285,"1,5-Dibromopentane",9.92890769,36511-36-1,BrCCCCCBr,,,https://doi.org/10.1021/acs.est.1c05651,halogeneted,Halogenated organics
286,"1,5-dibromopentane",9.93,36511-36-1,BrCCCCCBr,0.0,25.0,"Mohan et al., 1993",halogeneted,Halogenated organics
287,"1,5-dihydroxy-9,10-anthraquinone monoanion",10.61,64809-73-0,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,11.0,25.0,NIST,benzene,Aromatic & PAHs
288,"1,5-pentanediamine",8.46,176325-16-9,NCCCCCN,7.4,25.0,NIST,halogeneted,Halogenated organics
289,"1,5-pentanediol",9.556302501,111-29-5,C(CCO)CCO,,,https://doi.org/10.1021/acsestengg.5c00165,alkane,Aliphatic hydrocarbons
290,"1,5-pentanediol",9.56,21823-35-8,OCCCCCO,9.0,25.0,Anbar 1966,alcohol,Oxygenated organics
291,"1,6-Dibromohexane",10.23044892,62959-98-2,BrCCCCCCBr,,,https://doi.org/10.1021/acs.est.1c05271,halogeneted,Halogenated organics
